Subject,Contrast,Correlation,Energy,Homogeneity,ASM,Dissimilarity,Entropy,LBP_Mean,LBP_STD
s0059.png,108.16646158749498,0.964667262758189,0.9588672806240388,0.9643864744168308,0.9194266599864144,0.9437515530652323,0.5135774297202584,23.504690797320855,2.6364107315382297
s0060.png,0.0,1.0,1.0,1.0,1.0,0.0,1.0165097605458279e-08,24.0,0.0
s0061.png,164.42438749611645,0.9768085387050507,0.9151221304006767,0.9328872234574829,0.8374491541065185,1.5589536520437175,0.9564466002953851,23.091508103484152,3.492923347543161
s0062.png,54.58177931775019,0.9431154155937789,0.984817901011269,0.9860121605117877,0.9698663895933121,0.4513305892828271,0.2101984857544062,23.817323633902895,1.7174199485031143
s0063.png,161.33308799125422,0.9779358650471004,0.9119480901521652,0.9287630352334109,0.8316497338026196,1.4580390291642662,0.992668210358903,23.019683193229255,3.597097508358576
s0064.png,0.0,1.0,1.0,1.0,1.0,0.0,1.0165097605458279e-08,24.0,0.0
s0065.png,0.0,1.0,1.0,1.0,1.0,0.0,1.0165097605458279e-08,24.0,0.0
s0066.png,61.40493605903246,0.9306257733352366,0.9854361630643664,0.9868473842627206,0.971084528474295,0.463736534766519,0.19949849913965112,23.823727392502096,1.682139683814521
s0067.png,35.36877948309119,0.9321411247706843,0.9909603559835599,0.9917046664254707,0.9820024788930058,0.27495935821927553,0.13043308276905505,23.89251298481458,1.314408051617974
s0068.png,113.4048262846592,0.9766988965404433,0.939094836561719,0.9493173599867435,0.8818994299629991,1.059314092397831,0.7310134613709242,23.315172655060294,3.061360495218666
s0069.png,136.56298976872242,0.9645732316561432,0.9525363923498447,0.961200390621423,0.9073259189093721,0.9902246305203078,0.5725398327550756,23.471778298648104,2.7810778926776294
s0070.png,141.63493441573908,0.9736555673725882,0.9334589261299893,0.9484264800094571,0.8713459078647945,1.2489748601759176,0.7763191090616901,23.281127325482164,3.0950879757132723
s0071.png,128.17172247728303,0.9668412065081782,0.9508373566057517,0.9579996590628634,0.9040918664071455,1.0063966861982436,0.5973124717593308,23.43523227013092,2.853468400763273
